"IdComunao","IdMunicipioo","IdSito","IdMunicipiod","IdSitd","Horao","Horad","MedioTTE2","Medios3","Medio_reg","dpie","dpub","dpri","Multimode","Number_modes","minutos","IdComunad","PrimeroDeFactorExpansion"
"03","10","219","10","1",1899-12-31 07:00:00,1899-12-31 07:15:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,15,"10",41.3085106382979
"03","10","219","10","7",1899-12-31 09:00:00,1899-12-31 09:30:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","219","10","3",1899-12-31 09:00:00,1899-12-31 09:20:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,20,"10",41.3085106382979
"03","10","219","10","13",1899-12-31 09:00:00,1899-12-31 09:40:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,40,"10",41.3085106382979
"03","10","219","10","8",1899-12-31 06:30:00,1899-12-31 06:50:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,20,"10",41.3085106382979
"03","10","219","10","14",1899-12-31 08:00:00,1899-12-31 08:30:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,30,"10",41.3085106382979
"03","10","226","26","282",1899-12-31 06:00:00,1899-12-31 07:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,NA,41.3085106382979
"03","10","226","10","110",1899-12-31 06:45:00,1899-12-31 08:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,75,"11",41.3085106382979
"03","10","226","10","78",1899-12-31 07:00:00,1899-12-31 07:50:00,"3","A pie + Publico + A pie","Publico",1,1,0,1,2,50,"15",41.3085106382979
"03","10","213","25","301",1899-12-31 07:20:00,1899-12-31 07:40:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,20,"04",41.3085106382979
"03","10","219","10","106",1899-12-31 07:00:00,1899-12-31 07:50:00,"1","A pie + Publico + Publico","Publico",1,1,0,0,1,50,"11",41.3085106382979
"03","10","225","35","5505",1899-12-31 05:00:00,1899-12-31 06:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"08",41.3085106382979
"03","10","223","10","84",1899-12-31 08:00:00,1899-12-31 08:50:00,"5","A pie + Publico + A pie","Publico",1,1,0,1,2,50,"15",41.3085106382979
"03","10","223","10","66",1899-12-31 06:30:00,1899-12-31 07:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,30,"14",41.3085106382979
"03","25","305","10","66",1899-12-31 07:00:00,1899-12-31 07:35:00,"3","A pie + Publico + Publico","Publico",1,1,0,1,2,35,"14",41.3085106382979
"03","10","237","10","78",1899-12-31 07:00:00,1899-12-31 08:00:00,"3","A pie + Publico + A pie","Publico",1,1,0,1,2,60,"15",41.3085106382979
"03","10","237","10","2",1899-12-31 06:00:00,1899-12-31 07:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"10",41.3085106382979
"03","10","219","21","249",1899-12-31 05:10:00,1899-12-31 06:00:00,"1","A pie + Publico + NA","Publico",1,1,0,0,1,50,"53",41.3085106382979
"03","10","219","10","67",1899-12-31 04:00:00,1899-12-31 05:00:00,"50","A pie + Publico + A pie","Publico",1,1,0,0,1,60,"14",41.3085106382979
"03","10","219","10","160",1899-12-31 05:15:00,1899-12-31 05:45:00,"4","A pie + Privado + A pie","Privado",1,0,1,0,1,30,"05",41.3085106382979
"03","10","223","10","77",1899-12-31 05:30:00,1899-12-31 06:15:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,45,"14",41.3085106382979
"03","10","219","10","1",1899-12-31 06:30:00,1899-12-31 07:00:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,30,"10",41.3085106382979
"03","10","213","10","159",1899-12-31 06:40:00,1899-12-31 07:00:00,"8","Privado + NA + NA","Privado",0,0,1,0,0,20,"07",41.3085106382979
"03","10","213","25","296",1899-12-31 06:00:00,1899-12-31 07:15:00,"1","A pie + Publico + A pie","Publico",1,1,0,0,1,75,"02",41.3085106382979
"03","10","213","10","68",1899-12-31 05:00:00,1899-12-31 06:00:00,"1","Publico + A pie + Publico","Publico",1,1,0,0,1,60,"14",41.3085106382979
"03","10","213","10","64",1899-12-31 06:15:00,1899-12-31 07:00:00,"2","A pie + Publico + A pie","Publico",1,1,0,0,1,45,"14",41.3085106382979
"03","10","213","10","212",1899-12-31 06:15:00,1899-12-31 06:30:00,"7","Privado + NA + NA","Privado",0,0,1,0,0,15,"04",41.3085106382979
"03","10","213","35","5505",1899-12-31 06:00:00,1899-12-31 08:00:00,"2","A pie + Publico + A pie","Publico",1,1,0,1,2,120,"08",41.3085106382979
"03","10","213","10","7",1899-12-31 15:00:00,1899-12-31 16:00:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,60,"10",41.3085106382979
"03","10","225","10","225",1899-12-31 06:00:00,1899-12-31 06:10:00,"0","A pie + NA + NA","A pie",1,0,0,0,0,10,"03",41.3085106382979
