"","year","comuna","SIT","ta","percap","mode","strata","name_comuna","pop","men","women","pmen","pwomen","age_0_5","age_6_10","age_11_15","age_16_17","age_18_24","age_25_40","age_41_65","age_65m","page_0_5","page_6_10","page_11_15","page_16_17","page_18_24","page_25_40","page_41_65","page_65m","employees","laborincome","estratomoda"
"697",2017,7,19,163.772098009399,0.535202934671237,"public",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"698",2017,7,8,139.761011179229,0.456735330651075,"Private",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"699",2017,7,306,195.409606003145,0.638593483670408,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"700",2017,7,9,144.260119761988,0.471438299875779,"Private",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"701",2017,7,301,199.948832738662,0.653427557969482,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"702",2017,7,301,185.890395369917,0.607484952189272,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"703",2017,7,7,146.195634908593,0.477763512773181,"public",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"704",2017,7,295,156.501747957087,0.511443620774793,"public",1,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"705",2017,7,283,159.405669269976,0.520933559705803,"public",1,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"706",2017,7,18,155.985667334406,0.509757082792177,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"707",2017,7,19,164.61946437453,0.537972105799117,"Private",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"708",2017,7,242,141.693312805704,0.463050041848706,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"709",2017,7,16,146.34072359884,0.478237658819739,"Private",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"710",2017,7,15,141.912850812013,0.463767486313769,"Private",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"711",2017,7,10,144.871016670114,0.473434695000372,"Private",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"712",2017,7,18,161.670940263402,0.528336406089549,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"713",2017,7,20,169.270907129625,0.553172899116421,"public",1,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"714",2017,7,10,146.960835191302,0.480264167291836,"public",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"715",2017,7,242,171.165972052191,0.559365921739187,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"716",2017,7,20,170.339382008293,0.556664647085925,"Private",1,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"717",2017,7,9,147.15063346949,0.480884423102907,"public",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"719",2017,7,17,155.52997034075,0.508267876930554,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"720",2017,7,295,171.582549927514,0.560727287344816,"Private",1,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"721",2017,7,283,177.527909782752,0.58015656791749,"Private",1,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"722",2017,7,294,176.873700416315,0.578018628811488,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"723",2017,7,306,185.588128747055,0.606497152768152,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"724",2017,7,16,144.149909871246,0.471078136834138,"public",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"725",2017,7,15,137.352486773231,0.44886433586023,"public",2,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"726",2017,7,304,172.552793128548,0.563898016759959,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"727",2017,7,17,146.012006052895,0.477163418473513,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"728",2017,7,267,199.364099930344,0.651516666439033,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"729",2017,7,267,188.555518428717,0.616194504669011,"Private",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"730",2017,7,294,165.075069538607,0.539461011564074,"public",3,"Robledo",175077,83023,92054.0000000001,47.4208491121049,52.579150887895,11905.6911752434,11114.6084682,11765.9755700559,5518.76811987179,19456.9566666288,48476.8955751184,48934.6160975585,17903.4883273233,6.80025998574536,6.34841153789477,6.72045761011204,3.15219481706437,11.1133710690889,27.6889000697512,27.9503396206003,10.226065289743,85869.6658104108,970161.284784899,2
"731",2017,8,34,172.683389032395,0.564324800759461,"public",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"732",2017,8,29,148.071958239585,0.483895288364657,"Private",2,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"733",2017,8,28,209.402202405793,0.684320922894747,"public",1,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"734",2017,8,36,184.065658541245,0.60152175993871,"public",2,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"735",2017,8,37,194.962418731559,0.637132087358036,"public",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"736",2017,8,42,156.509155702001,0.511467829091506,"Private",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"737",2017,8,37,180.533742244872,0.589979549819842,"Private",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"738",2017,8,34,169.776936361797,0.554826589417638,"Private",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"739",2017,8,42,159.19290058555,0.52023823720768,"public",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"740",2017,8,35,181.886732881556,0.594401087848223,"public",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"741",2017,8,21,167.288889360026,0.546695716862829,"Private",1,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"742",2017,8,44,170.040374721071,0.555687499088467,"Private",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"743",2017,8,44,174.825834384626,0.571326256158909,"public",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"744",2017,8,35,175.757307526128,0.574370286033098,"Private",3,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"745",2017,8,36,176.880509228091,0.578040879830362,"Private",2,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"746",2017,8,29,157.087536930301,0.513357963824512,"public",2,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"747",2017,8,28,189.664476140351,0.61981854947827,"Private",1,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"748",2017,8,21,167.95678751887,0.548878390584541,"public",1,"Villa Hermosa",139058,66953.9999999999,72103.9999999999,48.1482546850954,51.8517453149046,10825.6389280716,11162.8116009298,9665.79967973459,4587.50283064056,17054.2469606234,37444.8148848183,34490.9088374126,13826.2762777689,7.78498103530298,8.02745012939194,6.9509123385455,3.29898519368937,12.264125013033,26.9274798176433,24.803253920963,9.942812551431,67120.0011577085,923903.574483781,2
"749",2017,9,31,155.307918813637,0.507542218345218,"public",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"750",2017,9,33,167.484991871495,0.547336574743447,"public",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"751",2017,9,49,152.511720934543,0.498404316779552,"Private",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"752",2017,9,24,156.974008812026,0.512986956902047,"public",2,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"753",2017,9,26,142.691826130382,0.46631315728883,"Private",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"754",2017,9,39,150.52598821661,0.491914994171928,"Private",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"755",2017,9,30,161.234932890428,0.526911545393556,"public",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"756",2017,9,26,136.275875433281,0.445345998147976,"public",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"757",2017,9,49,146.319505517418,0.478168318684371,"public",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"758",2017,9,31,155.470718959568,0.508074244965908,"Private",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"759",2017,9,50,155.125026186569,0.506944530021468,"Private",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"760",2017,9,41,161.077300061368,0.526396405429306,"public",2,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"761",2017,9,24,146.545531425067,0.478906965441395,"Private",2,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
"762",2017,9,50,151.753916136485,0.495927830511389,"public",3,"Buenos Aires",137583,64966,72617,47.2194965947828,52.7805034052172,8637.1994710418,6708.99900059113,6892.02965610193,3408.83433379927,14725.9375384659,38077.1822066737,42455.8875585346,16676.9302347916,6.27781010084226,4.87632847124364,5.00936137175519,2.47765663911913,10.7033118470057,27.6757900370494,30.8583818920467,12.1213596409379,68341.4496304728,1081586.89641744,3
